Name,Weight,Id,Details,Price,Price per Kg,Promotion Discount,Promotion End Date,Image Url
Sciroppo Menta Zero Zuccheri U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/24138,"1 conf 50cl | 3,50 €/l","1,75","3,50",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/24138/3BA9454E-2EB8-4BF5-A463-C0078C3C35CF_1_MEDIUM.Jpg
Orzata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/10467,"1 conf 50cl | 4,58 €/l","2,29","4,58",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/10467/224F79C5-67BE-4947-AF0B-3DD9B376D720_1_MEDIUM.Jpg
Sciroppo Menta U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/10466,"1 conf 50cl | 4,58 €/l","2,29","4,58",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/10466/1B0726A6-9AEC-40B0-A027-91A299DAAA66_1_MEDIUM.Jpg
Sciroppo Limone U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/10465,"1 conf 50cl | 4,58 €/l","2,29","4,58",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/10465/FBF87307-235C-4FA4-8B11-D2CDEC077453_1_MEDIUM.Jpg
Sciroppo Fragola U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/10462,"1 conf 50cl | 4,58 €/l","2,29","4,58",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/10462/2D4B87D2-EC53-47E1-9764-DF419D12DEF4_1_MEDIUM.Jpg
Sciroppo Arancia U! Confronta e RIsparmia,,https://www.spesaonline.unes.it/p/10460,"1 conf 50cl | 4,58 €/l","2,29","4,58",,,https://unesretailprod.blob.core.windows.net/retail/SECCHI/SCATOLAME/10460/7A0BF095-9777-4FF6-849F-066A3FEBB599_1_MEDIUM.Jpg
Zuppa con Cicerchie e Lenticchie U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86970,"1 conf 450g | 6,20 €/kg","2,79","6,20",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86970/E6781287-C821-40F5-A354-CBD363C0E35C_1_MEDIUM.Jpg
Passato di Verdure con Olio Extra Vergine di Oliva Surgelato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80110,"1 conf 600g | 4,31 €/kg","2,59","4,31",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/80110/C0D6965E-FBB4-4B9D-BAF2-875CA78E048F_1_MEDIUM.Jpg
Vellutata alle Verdure U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80109,"1 conf 550g | 3,61 €/kg","1,99","3,61",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/80109/031266A1-2DA2-455F-9835-7AB3BD6B8E4F_1_MEDIUM.Jpg
Zuppa della Fattoria U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/761617,"1 conf 600g | 3,98 €/kg","2,39","3,98",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/761617/DDF7E60C-36EC-45EA-AB27-F6EABC000A29_1_MEDIUM.Jpg
Zuppa alla Toscana U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66868,"1 conf 600g | 4,08 €/kg","2,45","4,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66868/182E81AA-3E7D-49B2-BA13-43EA631E0F8F_1_MEDIUM.Jpg
Minestrone Tradizionale U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21095,"1 conf 1kg | 1,99 €/kg","1,99","1,99",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21095/FD698DFC-FC66-437D-A07C-A653A2D0AD0B_1_MEDIUM.Jpg
Minestrone Tradizionale U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21091,"1 conf 450g | 3,00 €/kg","1,35","3,00",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21091/C72853C1-D3CA-4AD9-8C6B-345973EEE746_1_MEDIUM.Jpg
Patatine Fritte U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/17371,"1 conf 1kg | 2,29 €/kg","1,69","2,29",€0.60,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/17371/630DBDC2-26B7-4AE1-B236-4389F9772460_1_MEDIUM.Jpg
Piselli Fini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21097,"1 conf 1kg | 2,49 €/kg","1,85","2,49",€0.64,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21097/F306FA09-2E02-4CBA-8FE6-603C15321B88_1_MEDIUM.Jpg
Piselli Fini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21092,"1 conf 450g | 3,22 €/kg","1,45","3,22",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21092/6C948A8A-E07A-447B-AE22-21FDF9ECF366_1_MEDIUM.Jpg
Spinaci a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87516,"1 conf 450g | 2,64 €/kg","1,19","2,64",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/87516/9B89FE31-6FFE-416B-B743-039FFAE6E589_1_MEDIUM.Jpg
Gran Misto alla Toscana U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86968,"1 conf 450g | 6,20 €/kg","2,79","6,20",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86968/8093C03A-1DF1-4473-945A-3575B1AA78A6_1_MEDIUM.Jpg
Verza Tagliata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86964,"1 conf 450g | 3,97 €/kg","1,79","3,97",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86964/708A0167-18F0-4F91-8EE9-22E22604E736_1_MEDIUM.Jpg
Spinaci Foglia su Foglia U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86961,"1 conf 450g | 3,53 €/kg","1,59","3,53",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86961/4B87EC53-1D64-45C2-AB3B-3576BF25DF29_1_MEDIUM.Jpg
Cimette di Rapa U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/79138,"1 conf 450g | 7,97 €/kg","2,49","7,97",€1.10,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/79138/ED874DA9-6F80-4280-B98E-23CDDA65FAA0_1_MEDIUM.Jpg
Contorno Ghiotto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/761078,"1 conf 450g | 4,86 €/kg","1,75","4,86",€0.44,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/761078/88BF35C3-C918-42CC-AE10-E09F831D979C_1_MEDIUM.Jpg
Broccoli e Patate U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66870,"1 conf 450g | 5,53 €/kg","1,99","5,53",€0.50,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66870/0587EFB6-483E-436F-97BB-0929E58EE4AC_1_MEDIUM.Jpg
Patate,"Zucchine e ""Cipolla Rossa di Tropea Calabria I.G.P."" U! Confronta e Risparmia",https://www.spesaonline.unes.it/p/66869,"1 conf 450g | 5,97 €/kg","1,99","5,97",€0.70,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66869/B8CF9B8F-C2E7-4489-9B73-58DB2F5821F3_1_MEDIUM.Jpg
Asparagi Interi Scottati al Vapore U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/91049,"1 conf 300g | 10,63 €/kg","3,19","10,63",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/91049/55686619-72ED-43D6-9D8C-C5D853823E3A_1_MEDIUM.Jpg
Bietole a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87520,"1 conf 450g | 2,77 €/kg","1,25","2,77",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/87520/E864A617-61CC-4AD8-BDC8-AB2CD2298DC9_1_MEDIUM.Jpg
Spinaci a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87513,"1 conf 1kg | 2,29 €/kg","1,79","2,29",€0.50,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/87513/50DF2AE9-7F72-4DD4-A603-06E9762B4D9F_1_MEDIUM.Jpg
Spicchi di Carciofo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87371,"1 conf 300g | 8,63 €/kg","2,59","8,63",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/87371/5BFA7E5D-89E7-4B2D-9B5D-D9BA284061E6_1_MEDIUM.Jpg
Carciofi Interi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87370,"1 conf 300g | 7,30 €/kg","2,19","7,30",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/87370/C303AB13-507B-4ECF-9F35-ABCFE9A22DDE_1_MEDIUM.Jpg
Zucchine a Rondelle U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86965,"1 conf 450g | 3,31 €/kg","1,49","3,31",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86965/D7EAB736-4243-4AF4-A999-4DAF92EA9B6D_1_MEDIUM.Jpg
Cicoria a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86963,"1 conf 600g | 2,81 €/kg","1,69","2,81",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86963/1E5092ED-6112-4FD7-A118-209662FCDFBF_1_MEDIUM.Jpg
Fagioli Borlotti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86962,"1 conf 450g | 3,97 €/kg","1,79","3,97",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86962/29992664-51E6-436E-B450-CAC18BD4F266_1_MEDIUM.Jpg
Carote a Rondelle U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/85973,"1 conf 450g | 3,75 €/kg","1,69","3,75",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/85973/540CEFAF-ABA8-4D8F-874E-E9BC906FC451_1_MEDIUM.Jpg
Prezzemolo con Aglio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78829,"1 conf 100g | 12,90 €/kg","1,29","12,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/78829/B66BD450-5BAC-4DC2-848F-2996103B766E_1_MEDIUM.Jpg
Scalogno U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/78499,"1 conf 100g | 10,90 €/kg","1,09","10,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/78499/4A2F2667-F4BE-45DF-BC75-E2F037624E13_1_MEDIUM.Jpg
Aglio a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/26115,"1 conf 100g | 15,90 €/kg","1,59","15,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/26115/0318ABDF-60E1-4FCC-9C89-6C183B0B6B89_1_MEDIUM.Jpg
Fagiolini Fini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21094,"1 conf 1kg | 2,59 €/kg","2,59","2,59",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21094/740799D8-AD68-48D1-98B6-2A23CD4572E4_1_MEDIUM.Jpg
Fagiolini Finissimi U! Confronta e Ristampa,,https://www.spesaonline.unes.it/p/21089,"1 conf 600g | 2,98 €/kg","1,79","2,98",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21089/4D6B9788-10E0-40BE-9381-4FD6E0B8941B_1_MEDIUM.Jpg
Broccoli U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21084,"1 conf 450g | 4,20 €/kg","1,89","4,20",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21084/82565087-7084-4D0B-BEAB-D0285B167098_1_MEDIUM.Jpg
Cavolfiori U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21082,"1 conf 450g | 4,20 €/kg","1,89","4,20",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21082/4786E356-619B-48F9-B0BF-6468099409DC_1_MEDIUM.Jpg
Basilico Tritato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/21070,"1 conf 50g | 19,80 €/kg","0,99","19,80",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/21070/8341F063-659D-4915-A8E3-DBB2CC5AD80F_1_MEDIUM.Jpg
Prezzemolo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20626,"1 conf 75g | 13,20 €/kg","0,99","13,20",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/20626/08BE14DE-EAD3-4EEC-A2C6-247899904A17_1_MEDIUM.Jpg
Cipolla U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20570,"1 conf 150g | 6,60 €/kg","0,99","6,60",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/20570/2DDE629C-AFA4-4B04-B08E-6CDC94FF60DB_1_MEDIUM.Jpg
Misto per Soffritto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20569,"1 conf 150g | 6,60 €/kg","0,99","6,60",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/20569/7EC156E7-33B5-49A7-86BF-78106BCFD754_1_MEDIUM.Jpg
Pizza Stirata 4 Formaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86820,"1 conf 220g | 11,77 €/kg","2,59","11,77",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/86820/4650C204-4618-445F-9BC3-80F6F8FFDB4E_1_MEDIUM.Jpg
Salatini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/58477,"1 conf 250g | 9,16 €/kg","1,72","9,16",25%,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/58477/1EDD9D9D-AC9F-40C1-A1B2-A91C5AAF4D9E_1_MEDIUM.Jpg
Pizzette U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/58476,"1 conf 250g | 7,96 €/kg","1,49","7,96",25%,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/58476/61FE23D9-7971-4DFE-BE24-A76B42FA6650_1_MEDIUM.Jpg
Pizza Stirata Pesto di Rucola e Verdure Grigliate U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/53804,"1 conf 235g | 11,02 €/kg","2,59","11,02",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/53804/7BA4A012-CCE9-4FAA-A5F6-C6157513FC70_1_MEDIUM.Jpg
4 Focaccine U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47191,"1 conf 360g | 7,47 €/kg","1,99","7,47",€0.70,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/47191/D29A5DC5-F5A8-49D6-A162-C6528B883BE1_1_MEDIUM.Jpg
Focaccia Farcita Prosciutto Cotto e Formaggio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/46695,"1 conf 330g | 10,57 €/kg","3,49","10,57",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/46695/65241A32-1480-4C0D-A0A5-FFBCAAF281D4_1_MEDIUM.Jpg
Pizza Stirata Pomodorini e Rucola U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/45371,"1 conf 225g | 11,51 €/kg","2,59","11,51",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/45371/F3F05C44-7323-4802-B270-6D33F40681AA_1_MEDIUM.Jpg
Pizza Stirata Wurstel e Patatine U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/45368,"1 conf 240g | 10,79 €/kg","2,59","10,79",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/45368/9606868B-0E31-48CD-8641-8320988B3D2A_1_MEDIUM.Jpg
2 Pizze con Mozzarella di Bufala Campana DOP e Pomodorini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/40377,"1 conf 680g | 8,22 €/kg","5,59","8,22",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/40377/D6CF57E3-18FF-4BB3-A0AC-FD678F147E7D_1_MEDIUM.Jpg
2 Pizze Margherita U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/39229,"1 conf 620g | 6,43 €/kg","3,99","6,43",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/39229/E305748A-27E0-400A-B013-352E79F31B97_1_MEDIUM.Jpg
4 Minipizze Margherita U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/38967,"1 conf 360g | 6,08 €/kg","1,75","6,08",€0.44,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/38967/1E269E4D-4084-4685-A0A6-D30789518CED_1_MEDIUM.Jpg
Scialatielli allo Scoglio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/8029,"1 conf 550g | 6,70 €/kg","3,69","6,70",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/8029/9503C21B-EEC0-4FE1-87B2-D992C6B6F9A4_1_MEDIUM.Jpg
Risotto di Mare U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/760364,"1 conf 600g | 6,31 €/kg","3,79","6,31",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/760364/3C365F70-C689-4FBC-8964-CBE32A2274F7_1_MEDIUM.Jpg
Gnocchetti alla Sorrentina U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/760361,"1 conf 550g | 5,07 €/kg","2,79","5,07",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/760361/0B39748D-163E-4625-A8EB-8EA1E626E35C_1_MEDIUM.Jpg
Penne alla Mediterranea U! Confronta e Riasparmia,,https://www.spesaonline.unes.it/p/760360,"1 conf 550g | 5,07 €/kg","2,79","5,07",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/760360/E991685D-6D83-4263-9C09-C0536A44B14F_1_MEDIUM.Jpg
Tagliatelle ai Funghi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67062,"1 conf 550g | 6,34 €/kg","2,39","6,34",€1.10,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/67062/23665889-6BED-47E9-8FAA-71E043E48630_1_MEDIUM.Jpg
Orecchiette alle Cime di Rapa U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67053,"1 conf 500g | 5,18 €/kg","1,79","5,18",€0.80,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/67053/A0143CD7-98A7-42F8-AC7A-C942A35CAC6F_1_MEDIUM.Jpg
Penne ai 4 Formaggi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/35282,"1 conf 550g | 5,43 €/kg","2,99","5,43",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/35282/1C52BEA8-E15C-4F7D-9F38-75BE7C80D697_1_MEDIUM.Jpg
Paella U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/1520,"1 conf 650g | 6,13 €/kg","3,99","6,13",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/1520/27917136-AC5E-4E5A-BBD5-0CAAC6F11888_1_MEDIUM.Jpg
Patate Grigliate con Pollo Arrosto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/763007,"1 conf 450g | 8,86 €/kg","3,99","8,86",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/763007/7B5537BD-FC93-4949-A6A9-843F5E76F5B8_1_MEDIUM.Jpg
Patate Grigliate con Rosmarino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/761659,"1 conf 450g | 4,86 €/kg","1,75","4,86",€0.44,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/761659/35D8EBB5-1118-489F-B815-981550E19622_1_MEDIUM.Jpg
Fish Burger di Merluzzo Sudafricano U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88848,"1 conf 170g | 18,76 €/kg","3,19","18,76",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/88848/3B66871A-2224-497F-B35F-AD4B2C315389_1_MEDIUM.Jpg
Fish Burger di Salmone U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88847,"1 conf 170g | 22,88 €/kg","3,89","22,88",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/88847/1A66AB88-CF32-4B70-A169-6DD9CF87793B_1_MEDIUM.Jpg
Grigliata di Verdure U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/7835,"1 conf 450g | 5,53 €/kg","1,99","5,53",€0.50,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/7835/96C45FE5-725F-4DA5-A9CC-982B4AB9FCD7_1_MEDIUM.Jpg
Zucchine Grigliate a Fette U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66965,"1 conf 450g | 5,31 €/kg","2,39","5,31",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66965/8D3179D0-F451-42F5-85DF-F46DDDC57246_1_MEDIUM.Jpg
"Patate Grigliate con Buccia a Base di ""Patata della Sila I.G.P."" U! Confronta e Risparmia",,https://www.spesaonline.unes.it/p/66875,"1 conf 450g | 5,97 €/kg","2,69","5,97",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66875/3E224411-4C76-4456-BEDB-48A73B31FDB9_1_MEDIUM.Jpg
Peperoni Grigliati U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66873,"1 conf 450g | 7,08 €/kg","3,19","7,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66873/5D0A5DF4-D64F-4C8C-8718-8BC9920A035B_1_MEDIUM.Jpg
Melanzane Grigliate a Fette U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/66872,"1 conf 450g | 5,31 €/kg","1,89","5,31",€0.50,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/66872/E2F7295D-666B-43A7-9AC1-2E089F3CCC32_1_MEDIUM.Jpg
Mozzarelline Impanate U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54911,"1 conf 250g | 9,96 €/kg","1,85","9,96",€0.64,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/54911/43EC026F-D3FC-4C38-9F60-C53DF94B826D_1_MEDIUM.Jpg
Olive all' Ascolana U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54909,"1 conf 250g | 9,96 €/kg","1,85","9,96",€0.64,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/54909/F3B13532-0E7B-411E-A09E-AB18594117C4_1_MEDIUM.Jpg
12 Bastoncini di Filetti di Merluzzo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54618,"1 conf 300g | 8,83 €/kg","1,85","8,83",€0.80,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/54618/F6B9CAD3-A414-4C8B-8DA6-5071479CCD66_1_MEDIUM.Jpg
Cotolette con Spinaci U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/8785,"1 conf 300g | 6,63 €/kg","1,99","6,63",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/8785/FCF5C286-0FE5-4515-8B7F-8C5048DECEF6_1_MEDIUM.Jpg
Cotolette di Pollo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/6946,"1 conf 280g | 8,53 €/kg","2,39","8,53",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/6946/2392D212-18ED-40E8-ABBB-F856D631FE1B_1_MEDIUM.Jpg
Cordon Bleu U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/6079,"1 conf 240g | 9,54 €/kg","2,29","9,54",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/6079/3796B3D9-C241-45E1-8836-DF4B0CD750F7_1_MEDIUM.Jpg
Bocconcini di Pollo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/27052,"1 conf 300g | 9,30 €/kg","2,79","9,30",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/27052/A060EC0D-EC57-4353-BEB3-E4107C975739_1_MEDIUM.Jpg
Mini Hamburger con Patate Grigliate U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/1518,"1 conf 450g | 7,66 €/kg","3,45","7,66",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/1518/924B592F-1207-4D95-B4CC-BC1DE0052F36_1_MEDIUM.Jpg
Sugo Pronto allo Scoglio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/18497,"1 conf 300g | 9,30 €/kg","1,95","9,30",30%,18/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/18497/BCD6AB83-175A-4332-84D3-07E1DFF183F3_1_MEDIUM.Jpg
8 Biscotti Gelato al Gusto Panna Doublè U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/60536,"1 conf 280g | 9,96 €/kg","2,79","9,96",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/60536/782C7C92-23EF-436F-9AB9-572C2064DDD2_1_MEDIUM.Jpg
6 Biscotti Gelato 3G U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/38180,"1 conf 480g | 6,02 €/kg","2,89","6,02",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SURGELATI&GELATI/38180/65DC9F7B-9EAF-409A-A563-A5C747EF6974_1_MEDIUM.Jpg
